"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ProductDescription"
"PBANKA_0006501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006600.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006800.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006900.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007000.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007100.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007200.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007300.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007401.1",0.266264539078656,-0.129922229525037,2.34751289261926,-0.055344628748801,0.955863908027711,0.969160043546814,"PIR protein"
"PBANKA_0007501.1",0.556868906727289,-1.55094007982723,2.21249564627894,-0.700991245987608,0.483308478348313,0.583993903986969,"fam-a protein"
"PBANKA_0007601.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0007701.1",1.87768792025122,-3.40324553621896,1.51863645766358,-2.2409876432539,0.0250268754304144,0.049819569357615,"PIR protein, pseudogene"
"PBANKA_0007801.1",0,NA,NA,NA,NA,NA,"fam-b protein"
"PBANKA_0007901.1",1.40156937055327,-2.90354960058016,1.78635332115808,-1.62540610874102,0.104076055135124,0.168735632132591,"PIR protein"
"PBANKA_0008001.1",0.124322170822104,0.98201425401284,2.34737842513362,0.418345096597257,0.675694822267038,0.751492425052819,"PIR protein"
"PBANKA_0008101.1",3.88931539358108,-2.48922477313415,1.0968069309232,-2.26951955075532,0.0232367496829476,0.0468083228483584,"fam-a protein"
"PBANKA_0008201.1",0.831276093235887,-1.12555390729314,1.95423131149089,-0.575957360152241,0.564644003107514,0.655624847462047,"PIR protein"
"PBANKA_0008301.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008601.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008801.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008901.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0009101.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0100021.1",243.62982067209,-4.01993858105837,0.47274097501435,-8.50346975092723,1.84006498812985e-17,1.96581615434921e-16,"fam-b protein"
"PBANKA_0100041.1",12.2430165360139,0.741967378699963,0.811911914023614,0.913852064348921,0.360794584589942,0.463960026911586,"conserved rodent malaria protein, unknown function"
"PBANKA_0100061.1",237.403178330106,-2.20742862714562,0.539646643874568,-4.0905074685477,4.30430349416372e-05,0.000158830746583281,"fam-c protein"
"PBANKA_0100081.1",9.6148004444588,-0.830005149629077,0.85335346967581,-0.972639333082453,0.330732586694156,0.433621261172161,"PIR protein, pseudogene"
"PBANKA_0100100.1",29.6644598285565,-0.598146839368814,0.596890885758395,-1.00210415947099,0.316293289200979,0.418729183999024,"fam-a protein"
"PBANKA_0100200.1",1127.25137320318,-0.419758753952534,0.468632803353304,-0.895709286564979,0.370408049280323,0.473213207605384,"Plasmodium exported protein, unknown function"
"PBANKA_0100300.1",37.3680448810601,-3.40343971431187,0.617733238374646,-5.50956222343945,3.59727219172154e-08,1.91736958977053e-07,"lysophospholipase, putative, pseudogene"
"PBANKA_0100400.1",1461.70200906395,-5.0753321562962,1.00789038581375,-5.03559933474161,NA,NA,"reticulocyte binding protein, putative"
"PBANKA_0100500.1",1281.70364274758,-0.337988093657978,0.461665916676099,-0.732105363314285,0.464104260509591,0.566723770070733,"PIR protein"
"PBANKA_0100600.1",1259.50607955158,-0.708349409422246,0.454479209988414,-1.55859584741028,0.119092066513696,0.188703847620309,"schizont membrane associated cytoadherence protein"
"PBANKA_0100700.1",7400.6901248369,-2.90744601164945,0.501610086661733,-5.79622716719833,6.78233794796481e-09,3.89050170919013e-08,"Plasmodium exported protein, unknown function"
"PBANKA_0100800.1",6465.81979300477,4.59289370257376,0.73739265572711,6.22855905453102,4.70744647305516e-10,2.96823912276532e-09,"conserved Plasmodium protein, unknown function"
"PBANKA_0100900.1",2034.50366652377,-1.1844915453687,0.512909490425019,-2.30935782527085,0.020923733310208,0.0427473181991013,"ATP-dependent RNA helicase, putative"
"PBANKA_0101000.1",651.261869275488,-2.31228099388974,0.592842347425048,-3.90033033897275,9.60615252569779e-05,0.0003371800882944,"MYND finger protein, putative"
"PBANKA_0101100.1",257.809311049183,0.990947860538516,0.410949261804192,2.41136303831756,0.0158930198337733,0.0334327369074173,"liver merozoite formation protein"
"PBANKA_0101200.1",561.741755165458,-3.14927992436014,0.390413061333734,-8.06653320870343,7.23224167593812e-16,6.93869774909122e-15,"elongation factor G, putative"
"PBANKA_0101300.1",360.797326148153,-1.66413197738658,0.443747736706604,-3.75017569607767,0.000176710711852678,0.000591412799654687,"geranylgeranyltransferase, putative"
"PBANKA_0101400.1",2306.76914825181,-0.157442863771228,0.448583922479481,-0.350977500265694,0.725605228164269,0.795337451032206,"conserved Plasmodium protein, unknown function"
"PBANKA_0101500.1",1870.39636239137,3.12940947050738,0.378344110944948,8.2713312563301,1.32471422660655e-16,1.33922039479046e-15,"conserved Plasmodium protein, unknown function"
"PBANKA_0101600.1",552.276204990984,-0.962868153200037,0.407356590858417,-2.3636984764896,0.0180935319662088,0.0375169153742328,"conserved Plasmodium protein, unknown function"
"PBANKA_0101700.1",1891.09249137127,1.33817177428405,0.345500239176055,3.87314283045159,0.000107440818466461,0.000374169341463626,"conserved Plasmodium protein, unknown function"
"PBANKA_0101800.1",2606.47768655094,2.14020478788681,0.371792347911677,5.75645195472187,8.59002152744967e-09,4.87598321737949e-08,"conserved Plasmodium protein, unknown function"
"PBANKA_0101900.1",1138.17841300228,-0.31633486782688,0.437582649605913,-0.722914558225221,0.469732378795851,0.571156256760413,"RNA-binding protein, putative"
"PBANKA_0102000.1",580.063394324284,-1.78113622814729,0.316039696737584,-5.63579906743872,1.74248456825301e-08,9.52623127649381e-08,"mitochondrial chaperone BCS1, putative"
"PBANKA_0102100.1",694.988665532343,0.485333726503596,0.310377358232747,1.56368921131048,0.11789057261424,0.186981708849748,"dihydroorotate dehydrogenase, putative"
"PBANKA_0102200.1",1760.01764409354,-1.22930063810346,0.475166421068968,-2.58709492842095,0.00967889229646691,0.0216844413949691,"trophozoite exported protein 1, putative"
"PBANKA_0102300.1",542.785335896008,0.579304208364412,0.346136618261443,1.67362878644308,0.0942035774140173,0.154729138733396,"cation/H+ antiporter"
"PBANKA_0102400.1",1871.58847333321,3.01207497139998,0.636564811536906,4.73176480510712,2.22576215564725e-06,9.6634021540213e-06,"conserved Plasmodium protein, unknown function"
"PBANKA_0102500.1",726.847864811996,0.953811090761542,0.371871615046214,2.56489350670932,0.0103207475964504,0.022943851880705,"phenylalanine--tRNA ligase, putative"
"PBANKA_0102600.1",1969.24662081641,0.183339904722292,0.54564123172385,0.336008157123801,0.7368647152498,0.803718023120212,"centrosomal protein CEP76, putative"
"PBANKA_0102700.1",2363.89303747457,7.36274614571019,0.51287219240118,14.3559082648624,9.78353311702222e-47,3.65426164439616e-45,"conserved Plasmodium protein, unknown function"
"PBANKA_0102800.1",1734.25776492705,-0.573415004510214,0.549542531717318,-1.04344062818631,0.296744265065426,0.398162826184497,"conserved Plasmodium protein, unknown function"
"PBANKA_0102900.1",2310.31390976534,2.48494294495204,0.939906627209268,2.64381894223921,NA,NA,"transcription factor with AP2 domain(s), putative"
"PBANKA_0103000.1",150.82540290809,0.302571781507546,0.567808007544859,0.532876918759624,0.594118783727036,0.680801688238029,"mitochondrial ribosomal protein L41, putative"
"PBANKA_0103100.1",961.998776045076,-0.49308173287569,0.296143861996356,-1.66500743777616,0.0959112719411301,0.156954466089615,"conserved Plasmodium protein, unknown function"
"PBANKA_0103200.1",1700.99021803217,6.08675376122226,0.607825872226523,10.0139761062258,1.3232494301347e-23,1.81363010130227e-22,"conserved Plasmodium protein, unknown function"
"PBANKA_0103300.1",9273.21667326658,-0.518254205361426,0.598320051557521,-0.866182244790776,0.386390228532851,0.490429932091113,"conserved Plasmodium protein, unknown function"
"PBANKA_0103400.1",534.115660031723,0.933365618118359,0.515527999779222,1.81050421804068,0.0702176308329488,0.120977066079443,"glyoxalase I, putative"
"PBANKA_0103500.1",292.09739833652,-0.550910645732472,0.496459415583434,-1.10967911664048,0.267137324988847,0.366443210308503,"RAP protein, putative"
"PBANKA_0103700.1",214.971248988093,0.308010404925702,0.502445084399832,0.613023023787006,0.539861116150004,0.635291111429045,"conserved Plasmodium protein, unknown function"
"PBANKA_0103800.1",558.81681080947,-0.695992542884789,0.524645033001526,-1.32659703057318,0.18464201865729,0.270819363696079,"50S ribosomal protein L24, putative"
"PBANKA_0103900.1",1894.17438713524,-0.288825619246546,0.396977738575402,-0.7275612488575,0.466882209237217,0.568838309212575,"RNA-binding protein, putative"
"PBANKA_0104000.1",1366.57588472848,2.07931340013113,0.423127307019841,4.91415554050646,8.91659421419862e-07,4.06606668127436e-06,"conserved Plasmodium protein, unknown function"
"PBANKA_0104100.1",1826.96754430739,3.76270992332885,0.319903140754929,11.7620287017169,6.12447780275119e-32,1.16151433677758e-30,"serine/threonine protein kinase, putative"
"PBANKA_0104200.1",847.983948531341,4.47832622660973,0.471070208516123,9.50670652834642,1.96794421453054e-21,2.48815272395295e-20,"calcium-binding protein, putative"
"PBANKA_0104300.1",352.133180430242,-0.727115890770334,0.520846176866523,-1.3960280848076,0.162706038020062,0.243523007072358,"cyclin dependent kinase binding protein, putative"
"PBANKA_0104400.1",4649.74239736374,4.44716455694443,0.657995792846959,6.75865196295987,NA,NA,"nucleoside diphosphate kinase, putative"
"PBANKA_0104500.1",1339.2288641863,7.76795905653381,0.509249999192289,15.2537242392821,1.55504676855324e-52,8.5167731359159e-51,"conserved Plasmodium protein, unknown function"
"PBANKA_0104600.1",3407.28683213536,-0.150573014393032,0.592848198548738,-0.253982410272355,0.79950914719888,0.851030312938444,"DNA repair protein RAD50, putative"
"PBANKA_0104700.1",2575.67257783551,2.52916766465726,0.390026831549364,6.48459916106351,8.89679952727189e-11,6.01271271919079e-10,"long chain polyunsaturated fatty acid elongation enzyme, putative"
"PBANKA_0104800.1",1937.90946914467,-0.337154314659693,0.581432922790657,-0.579867945972995,0.562003673146074,0.653989606286597,"conserved Plasmodium protein, unknown function"
"PBANKA_0104900.1",2523.61870441792,-0.258513318084504,0.337172405705035,-0.766709593402065,0.443254198520542,0.546170433986656,"RNA-binding protein, putative"
"PBANKA_0105000.1",574.630640665424,1.96142190027843,0.448292324810129,4.3753189419631,1.21255053214916e-05,4.81966673745396e-05,"ubiquitin-conjugating enzyme E2, putative"
"PBANKA_0105100.1",1303.04811308399,7.24735382641146,0.758327270740401,9.55702650563448,1.21188535084391e-21,1.54420703689564e-20,"conserved Plasmodium protein, unknown function"
"PBANKA_0105200.1",1025.79668486672,-2.28985403343068,0.348249318338535,-6.5753295494026,4.85455266524286e-11,3.38366469957739e-10,"polypyrimidine tract-binding protein, putative"
"PBANKA_0105300.1",2998.97018408854,-0.65561712202791,0.664424754327808,-0.986743973275334,0.323768167034807,0.426034845810303,"conserved Plasmodium protein, unknown function"
"PBANKA_0105400.1",2526.95359679429,-1.88260171132095,0.437217625102923,-4.30586875558317,1.66331656154493e-05,6.51088634851149e-05,"coatomer alpha subunit, putative"
"PBANKA_0105500.1",859.228203716495,-0.789122313842472,0.55274563843371,-1.42764095991525,0.153395227719717,0.232732666428706,"glutaredoxin-like protein"
"PBANKA_0105600.1",2142.83548510463,-1.39290588756605,0.474932992572935,-2.93284717917791,0.00335869169278283,0.00857448134085593,"translation initiation factor IF-2, putative"
"PBANKA_0105700.1",634.270190236908,4.63213495972154,0.459921406738243,10.0715793869491,7.37835875607027e-24,1.02855582317527e-22,"MYND finger protein, putative"
"PBANKA_0105800.1",1171.81259485007,1.04246679569119,0.341048774563584,3.05665017276535,0.00223825330295588,0.0059455881712069,"RING zinc finger protein, putative"
"PBANKA_0105900.1",688.861885152524,0.386158343864444,0.385879945990822,1.00072146240434,0.316961488249217,0.419500287260865,"uroporphyrinogen III decarboxylase"
"PBANKA_0106000.1",1066.74203498862,0.647717046438346,0.368489130477583,1.75776432156592,0.0787876183748331,0.133532323071721,"G-protein associated signal transduction protein, putative"
"PBANKA_0106100.1",1000.17563526528,1.11262777718486,0.349749289475837,3.18121526094403,0.00146658612278726,0.00406422443694032,"4-hydroxybenzoate polyprenyltransferase, putative"
"PBANKA_0106200.1",4875.62030926457,5.27166392765291,0.639126886757468,8.24822744415908,NA,NA,"spindle assembly abnormal protein 6"
"PBANKA_0106300.1",16426.7769399495,3.52560975122938,0.77247596191564,4.56403813846366,NA,NA,"conserved Plasmodium protein, unknown function"
"PBANKA_0106400.1",497.287107642546,-1.31570800537275,0.403218704844559,-3.26301332146771,0.00110234338085228,0.00312304045484017,"GTP-binding protein, putative"
"PBANKA_0106500.1",1015.44958016043,-2.07215583741183,0.540531544601434,-3.83355209905418,0.000126306034522901,0.000434610004866775,"conserved Plasmodium protein, unknown function"
"PBANKA_0106600.1",298.029557765515,-1.3093214694842,0.39478166328221,-3.31657113605156,0.000911293847163988,0.00263843833974757,"diphthine methyltransferase, putative"
"PBANKA_0106700.1",1295.39101356901,-2.83400044523314,0.539659440571708,-5.25146088842779,1.50897577609789e-07,7.48825402885089e-07,"conserved Plasmodium protein, unknown function"
"PBANKA_0106800.1",190.682160164884,0.920238219419652,0.399871483376634,2.30133494804102,0.0213727058067591,0.0436099455848509,"conserved Plasmodium protein, unknown function"
"PBANKA_0106900.1",2357.09423740209,-0.749170851848251,0.520290263154145,-1.43990942153437,0.149893027193155,0.228197443079062,"conserved Plasmodium protein, unknown function"
"PBANKA_0106950.1",344.749073546406,-1.74820784324809,0.363745157953053,-4.80613364886006,1.53877054464957e-06,6.78306691438769e-06,"sorting assembly machinery 50 kDa subunit, putative"
"PBANKA_0107000.1",1168.90716776198,1.47529512221593,0.540997824104205,2.72698901267996,0.00639151673041245,0.0151007684026597,"conserved Plasmodium protein, unknown function"
"PBANKA_0107100.1",1741.26071866212,-0.497966400734452,0.527258226287738,-0.944445009877758,0.344942290005892,0.448442359001112,"proteasome subunit alpha type-2, putative"
"PBANKA_0107200.1",1366.17114248565,6.33282497822064,0.591511561197676,10.7061727845152,9.52172558378273e-27,1.45593135254528e-25,"conserved Plasmodium protein, unknown function"
"PBANKA_0107300.1",5252.9107236512,-0.00223454165504969,0.36335295811422,-0.00614978247775064,0.995093214437688,0.995980547399974,"T-complex protein 1 subunit zeta, putative"
"PBANKA_0107400.1",1963.71548121857,-0.00980801407650731,0.323128166049095,-0.0303533244917347,0.97578526934608,0.983220206530142,"ornithine aminotransferase, putative"
"PBANKA_0107500.1",1156.60896474457,-0.275317049571834,0.341608076977351,-0.805944203684879,0.420275021886863,0.524459495560423,"conserved Plasmodium protein, unknown function"
"PBANKA_0107600.1",10654.5294763661,-1.17833370295434,0.948657509705842,-1.24210654624947,0.214197253593526,0.304847923744363,"conserved Plasmodium protein, unknown function"
"PBANKA_0107700.1",679.708604109662,-0.916360781741782,0.449563360300799,-2.03833511060299,0.041516430849457,0.0775343115062569,"zinc transporter ZIP1"
"PBANKA_0107800.1",210.40257073279,0.201360378756802,0.416374956088702,0.483603482419595,0.628667302839075,0.713208697609922,"citrate synthase-like protein, putative"
"PBANKA_0107900.1",1276.24362506514,0.222467051725608,0.513884954146782,0.432912172131944,0.665078576768887,0.744164069547259,"conserved Plasmodium protein, unknown function"
"PBANKA_0108000.1",714.995279388997,0.250022130035515,0.431031468822019,0.580055397622846,0.56187726046259,0.653989606286597,"mitochondrial cardiolipin synthase, putative"
"PBANKA_0108100.1",1218.08275455923,4.85782929145293,0.330815166887299,14.684421325543,8.11237978131944e-49,3.36388764999966e-47,"conserved Plasmodium protein, unknown function"
"PBANKA_0108200.1",1443.25987078127,-0.892030322169503,0.508198937307076,-1.75527781875407,0.0792117986569836,0.134019132375042,"conserved Plasmodium protein, unknown function"
"PBANKA_0108300.1",769.0928342859,2.58592574583914,0.64815262274858,3.98968646439038,6.6160691512655e-05,0.000238383110140958,"palmitoyltransferase DHHC2"
"PBANKA_0108400.1",2692.72333713047,-0.167993019126347,0.636249512050085,-0.264036381866997,0.791751884519148,0.845122594012259,"conserved Plasmodium protein, unknown function"
"PBANKA_0108500.1",462.913610303504,-0.825468000032162,0.374319477612288,-2.20524992527149,0.0274365615721985,0.054066490444127,"mitochondrial ribosomal protein L19 precursor, putative"
"PBANKA_0108600.1",1351.06374808077,-0.450047200314857,0.44395449495367,-1.01372371589981,0.310714604335334,0.412860245716165,"pre-mRNA-splicing factor SLU7, putative"
"PBANKA_0108700.1",2431.03402421646,-1.17292742323882,0.451071091210541,-2.60031610558555,0.00931379227057126,0.0209721056511299,"RNA-binding protein 25, putative"
"PBANKA_0108800.1",2270.89839870352,2.4393536915284,0.726491956311386,3.3577160357201,0.000785893037445127,0.00231788705980651,"histone H3, putative"
"PBANKA_0108900.1",326.038960349749,-0.402696459407299,0.605491033018132,-0.66507419176799,0.506003040790151,0.604756443230632,"peptidyl-tRNA hydrolase PTRHD1, putative"
"PBANKA_0109000.1",417.437475539441,-1.13072877689924,0.46256294507746,-2.44448628869285,0.0145058594523191,0.0307405766672483,"conserved Plasmodium protein, unknown function"
"PBANKA_0109100.1",2941.21426803715,-0.880212337532438,0.424795203435594,-2.07208633810738,0.0382573901795511,0.0722196798412591,"transketolase, putative"
"PBANKA_0109200.1",2995.08437081819,-0.925595040132031,0.4992208974543,-1.85407911578213,0.06372784204686,0.11124521267759,"transcription elongation factor SPT5, putative"
"PBANKA_0109300.1",403.74725099472,-0.175656753306688,0.416178327435689,-0.422070880982701,0.672973281449091,0.750138114506028,"SNARE associated Golgi protein, putative"
"PBANKA_0109400.1",531.75889353562,-0.0417955514122888,0.372592159170854,-0.112175069666786,0.910684595913869,0.939287463702901,"succinate dehydrogenase subunit 3, putative"
"PBANKA_0109500.1",1023.63505762338,-0.754651457618179,0.28820926220506,-2.61841500805497,0.00883392948422161,0.0200321558086608,"transcription factor with AP2 domain(s), putative"
"PBANKA_0109600.1",932.687214760026,0.0296056433106081,0.46064165918363,0.0642704425888805,0.948754888178593,0.9676932807255,"conserved Apicomplexan protein, unknown function"
"PBANKA_0109700.1",3568.43191021,1.08932334008326,0.332333027713807,3.27780644486934,0.00104617104642676,0.00299002040313442,"SWIB/MDM2 domain-containing protein, putative"
"PBANKA_0109800.1",3043.39804736863,8.31403679742732,0.452502489342152,18.3734609051859,2.14300686778964e-75,4.03297407849796e-73,"conserved Plasmodium protein, unknown function"
"PBANKA_0109900.1",3958.27585241966,3.68750610261995,0.538379063988682,6.84927470117499,7.42253458584134e-12,5.46964785068098e-11,"conserved Plasmodium protein, unknown function"
"PBANKA_0110000.1",1377.36357599587,-0.66412923639163,0.604398781150437,-1.09882623377813,0.271843867125823,0.371130592033106,"60S ribosomal protein L39, putative"
"PBANKA_0110100.1",4142.66982392334,1.11132662126932,0.676771982873908,1.64209903688696,NA,NA,"conserved Plasmodium protein, unknown function"
"PBANKA_0110200.1",655.550949831293,0.67165447511139,0.383227777889691,1.75262471528022,0.0796664460184665,0.1346486771566,"lsm12, putative"
"PBANKA_0110300.1",109.409924921574,-3.10835112436806,0.451622977712924,-6.88262395352236,5.8759996057235e-12,4.36949332383056e-11,"conserved Plasmodium protein, unknown function"
"PBANKA_0110400.1",2396.01627032538,-0.516496431318816,0.346578065146504,-1.49027443817163,0.136152090774862,0.210887046584805,"eukaryotic translation initiation factor 3 subunit L, putative"
"PBANKA_0110500.1",4139.79809685591,1.26713142341517,0.783223510828014,1.61784140273774,0.105696781162987,0.170910228099966,"leucine-rich repeat protein"
"PBANKA_0110600.1",72.0717679075389,0.250123677340976,0.483769571512193,0.517030611410978,0.605134790084303,0.692124365164748,"conserved protein, unknown function"
"PBANKA_0110700.1",168.406285217033,0.309445082461056,0.380239011976889,0.81381729047798,0.415749628296362,0.51960738984779,"conserved Plasmodium protein, unknown function"
"PBANKA_0110800.1",2455.90984417066,7.75407414016261,0.495968053913577,15.634220952291,4.25648652510489e-55,2.70480371004393e-53,"conserved Plasmodium protein, unknown function"
"PBANKA_0110900.1",372.046100225166,-0.732704810794374,0.347839425735886,-2.10644555097304,0.0351656680756219,0.0671344572352782,"cytoplasmic tRNA 2-thiolation protein 1, putative"
"PBANKA_0111000.1",406.228426468927,-2.75516503132438,0.966178168391251,-2.85161176422762,NA,NA,"6-cysteine protein"
"PBANKA_0111100.1",271.56092984599,-1.76760499121887,0.330248461300803,-5.3523489080207,8.68197885326799e-08,4.43433429321923e-07,"6-cysteine protein"
"PBANKA_0111200.1",1732.59187311303,-1.06182653252322,0.404212915166719,-2.62689907393303,0.00861668869188316,0.0196099803578532,"nucleolar GTP-binding protein 1, putative"
"PBANKA_0111300.1",93.6468060700451,0.408336169533663,0.525135342738812,0.777582722587304,0.436815049788945,0.540960779199521,"conserved Plasmodium protein, unknown function"
"PBANKA_0111300.2",101.947325516172,0.772443710636485,0.49737151589704,1.55305176502385,0.120410768265087,0.190484930204031,"conserved Plasmodium protein, unknown function"
"PBANKA_0111400.1",578.451554270104,1.93737203592576,0.590030875616428,3.28350958566654,0.00102523158069878,0.00293531780243366,"conserved Plasmodium protein, unknown function"
"PBANKA_0111500.1",197.50822480569,0.712278533280839,0.537157787924446,1.32601360213551,0.184835191928218,0.271021454631337,"conserved Plasmodium protein, unknown function"
"PBANKA_0111600.1",474.463718837427,-1.94762256424441,0.754333951562416,-2.58191025368856,0.00982551323009378,0.0219626478916623,"rhoptry protein ROP14, putative"
"PBANKA_0111700.1",435.337048135883,-0.851487010082006,0.501768603205016,-1.69697148176109,0.0897020522936499,0.148692461321289,"apicoplast ribosomal protein L18 precursor, putative"
"PBANKA_0111800.1",1620.22864594361,-1.07042852812074,0.364986834461359,-2.93278668448538,0.00335934615377495,0.00857448134085593,"AP-3 complex subunit beta, putative"
"PBANKA_0111900.1",834.689158619995,-0.806391704638521,0.647430139756535,-1.24552697676658,0.212938105631906,0.303232290703409,"conserved Plasmodium protein, unknown function"
"PBANKA_0112000.1",1096.8151665354,-1.27569437549881,0.333918683905814,-3.82037435155511,0.000133249274386825,0.00045657471959015,"syntaxin binding protein, putative"
"PBANKA_0112100.1",4258.49198288706,-0.183315381116883,0.825121957167251,-0.222167619616169,0.824183400029985,0.872130055438304,"transcription factor with AP2 domain(s), putative"
"PBANKA_0112200.1",2001.187847727,-3.8890456695792,1.00829664616572,-3.85704513088303,0.000114765978933299,0.000398262365191939,"myosin-like protein, putative"
"PBANKA_0112300.1",751.870595641031,0.721185850713269,0.56239341483794,1.28235116501335,0.199719487033225,0.287166456083917,"conserved Plasmodium protein, unknown function"
"PBANKA_0112400.1",730.376242995874,-2.35986264541498,0.303234688881002,-7.78229777774883,7.12189895780592e-15,6.41757856363617e-14,"cytosolic Fe-S cluster assembly factor NAR1, putative"
"PBANKA_0112500.1",711.083236804598,-3.75244104426816,0.554766699048051,-6.76399836310856,1.34234600580848e-11,9.65381318412476e-11,"major facilitator superfamily-related transporter, putative"
"PBANKA_0112600.1",3075.33519987138,-3.10826444720489,0.337883542384624,-9.1992182432687,3.60563318743075e-20,4.34540965174844e-19,"fam-b protein"
"PBANKA_0112621.1",37.1220429375449,0.182143953347468,0.476884697063626,0.381945477531578,0.702501806678627,0.774001652798587,"PIR protein, pseudogene"
"PBANKA_0112641.1",422.939711210645,-1.02792006690913,0.510701193846015,-2.01276221652825,0.0441396505664181,0.08162332207917,"fam-b protein"
"PBANKA_0112661.1",4.89648138539522,-3.90944511113497,1.25938577475508,-3.10424747484167,0.00190763695043455,0.00515125143403766,"fam-a protein"
"PBANKA_0112661.2",0,NA,NA,NA,NA,NA,"fam-a protein"
"PBANKA_0112681.1",0.0871149277546842,-0.129922130613659,2.34751289300184,-0.0553445866052404,0.955863941601948,0.969160043546814,"PIR protein"
"PBANKA_0112701.1",35.6051984212274,-2.83132016802479,1.0318841509579,-2.74383530883432,0.00607259951575674,0.0144660318552082,"fam-a protein"
"PBANKA_0112721.1",6.92844007273936,-2.55800328005214,1.20419681482229,-2.12424019775341,0.0336500634966937,0.0646445860578416,"fam-a protein, pseudogene"
"PBANKA_0200400.1",631.008840822993,-3.69076876364868,0.528881242684708,-6.97844518915739,2.9846461242877e-12,2.25021163114634e-11,"Plasmodium exported protein, unknown function"
"PBANKA_0200500.1",118.820183362713,-1.29620308130933,0.583338100681248,-2.22204426523069,0.0262803142737707,0.0521108069995523,"PIR protein, pseudogene"
"PBANKA_0200600.1",1057.23661743013,0.0293963499974801,0.462359364262033,0.0635790086016735,0.949305446627975,0.967698239656392,"fam-a protein"
"PBANKA_0200650.1",3.62239057917748,-1.30694334592036,1.12722641570796,-1.15943285901398,0.246279789417799,0.342634918857347,"fam-a protein"
